Scenario,Trace,C1,B,S1,C2,S2,Policy,Prefetcher,R,AAT
L1_L2_WithPF,linpack,15,7,3,16,3,lip,markov,64,7.097
L1_L2_WithPF,linpack,15,7,3,16,3,lip,markov,128,7.097
L1_L2_WithPF,linpack,15,7,3,16,3,lip,markov,256,7.097
L1_L2_WithPF,linpack,15,7,3,16,3,lip,markov,512,7.097
L1_L2_WithPF,linpack,15,7,3,16,3,lip,hybrid,16,5.083
L1_L2_WithPF,linpack,15,7,3,16,3,lip,hybrid,32,5.083
L1_L2_WithPF,linpack,15,7,3,16,3,lip,hybrid,64,5.083
L1_L2_WithPF,linpack,15,7,3,16,3,lip,hybrid,128,5.083
L1_L2_WithPF,linpack,15,7,3,16,3,lip,hybrid,256,5.083
L1_L2_WithPF,linpack,15,7,3,16,3,lip,hybrid,512,5.083
L1_L2_NoPF,linpack,15,7,3,17,3,mip,none,0,7.097
L1_L2_WithPF,linpack,15,7,3,17,3,mip,plus1,0,5.083
L1_L2_WithPF,linpack,15,7,3,17,3,mip,markov,16,7.097
L1_L2_WithPF,linpack,15,7,3,17,3,mip,markov,32,7.097
L1_L2_WithPF,linpack,15,7,3,17,3,mip,markov,64,7.097
L1_L2_WithPF,linpack,15,7,3,17,3,mip,markov,128,7.097
L1_L2_WithPF,linpack,15,7,3,17,3,mip,markov,256,7.097
L1_L2_WithPF,linpack,15,7,3,17,3,mip,markov,512,7.097
L1_L2_WithPF,linpack,15,7,3,17,3,mip,hybrid,16,5.083
L1_L2_WithPF,linpack,15,7,3,17,3,mip,hybrid,32,5.083
L1_L2_WithPF,linpack,15,7,3,17,3,mip,hybrid,64,5.083
L1_L2_WithPF,linpack,15,7,3,17,3,mip,hybrid,128,5.083
L1_L2_WithPF,linpack,15,7,3,17,3,mip,hybrid,256,5.083
L1_L2_WithPF,linpack,15,7,3,17,3,mip,hybrid,512,5.083
L1_L2_NoPF,linpack,15,7,3,17,3,lip,none,0,7.097
L1_L2_WithPF,linpack,15,7,3,17,3,lip,plus1,0,5.083
L1_L2_WithPF,linpack,15,7,3,17,3,lip,markov,16,7.097
L1_L2_WithPF,linpack,15,7,3,17,3,lip,markov,32,7.097
L1_L2_WithPF,linpack,15,7,3,17,3,lip,markov,64,7.097
L1_L2_WithPF,linpack,15,7,3,17,3,lip,markov,128,7.097
L1_L2_WithPF,linpack,15,7,3,17,3,lip,markov,256,7.097
L1_L2_WithPF,linpack,15,7,3,17,3,lip,markov,512,7.097
L1_L2_WithPF,linpack,15,7,3,17,3,lip,hybrid,16,5.083
L1_L2_WithPF,linpack,15,7,3,17,3,lip,hybrid,32,5.083
L1_L2_WithPF,linpack,15,7,3,17,3,lip,hybrid,64,5.083
L1_L2_WithPF,linpack,15,7,3,17,3,lip,hybrid,128,5.083
L1_L2_WithPF,linpack,15,7,3,17,3,lip,hybrid,256,5.083
L1_L2_WithPF,linpack,15,7,3,17,3,lip,hybrid,512,5.083
L1_Only,matmul_naive,14,5,1,0,0,none,none,0,26.172
L1_Only,matmul_naive,14,5,2,0,0,none,none,0,26.359
L1_Only,matmul_naive,14,5,3,0,0,none,none,0,26.553
L1_Only,matmul_naive,15,5,1,0,0,none,none,0,26.130
L1_Only,matmul_naive,15,5,2,0,0,none,none,0,26.318
L1_Only,matmul_naive,15,5,3,0,0,none,none,0,26.512
L1_Only,matmul_naive,14,6,1,0,0,none,none,0,28.665
L1_Only,matmul_naive,14,6,2,0,0,none,none,0,28.854
L1_Only,matmul_naive,14,6,3,0,0,none,none,0,29.046
L1_Only,matmul_naive,15,6,1,0,0,none,none,0,28.635
L1_Only,matmul_naive,15,6,2,0,0,none,none,0,28.823
L1_Only,matmul_naive,15,6,3,0,0,none,none,0,29.018
L1_Only,matmul_naive,14,7,1,0,0,none,none,0,33.893
L1_Only,matmul_naive,14,7,2,0,0,none,none,0,34.081
L1_Only,matmul_naive,14,7,3,0,0,none,none,0,34.271
L1_Only,matmul_naive,15,7,1,0,0,none,none,0,33.862
L1_Only,matmul_naive,15,7,2,0,0,none,none,0,34.047
L1_Only,matmul_naive,15,7,3,0,0,none,none,0,34.242
L1_L2_NoPF,matmul_naive,14,5,1,16,1,mip,none,0,17.308
L1_L2_WithPF,matmul_naive,14,5,1,16,1,mip,plus1,0,13.615
L1_L2_WithPF,matmul_naive,14,5,1,16,1,mip,markov,16,7.347
L1_L2_WithPF,matmul_naive,14,5,1,16,1,mip,markov,32,6.992
L1_L2_WithPF,matmul_naive,14,5,1,16,1,mip,markov,64,6.979
L1_L2_WithPF,matmul_naive,14,5,1,16,1,mip,markov,128,6.960
L1_L2_WithPF,matmul_naive,14,5,1,16,1,mip,markov,256,6.875
L1_L2_WithPF,matmul_naive,14,5,1,16,1,mip,markov,512,6.874
L1_L2_WithPF,matmul_naive,14,5,1,16,1,mip,hybrid,16,6.570
L1_L2_WithPF,matmul_naive,14,5,1,16,1,mip,hybrid,32,6.555
L1_L2_WithPF,matmul_naive,14,5,1,16,1,mip,hybrid,64,6.533
L1_L2_WithPF,matmul_naive,14,5,1,16,1,mip,hybrid,128,6.570
L1_L2_WithPF,matmul_naive,14,5,1,16,1,mip,hybrid,256,6.438
L1_L2_WithPF,matmul_naive,14,5,1,16,1,mip,hybrid,512,6.438
L1_L2_NoPF,matmul_naive,14,5,1,16,1,lip,none,0,17.308
L1_L2_WithPF,matmul_naive,14,5,1,16,1,lip,plus1,0,13.615
L1_L2_WithPF,matmul_naive,14,5,1,16,1,lip,markov,16,7.347
L1_L2_WithPF,matmul_naive,14,5,1,16,1,lip,markov,32,6.992
L1_L2_WithPF,matmul_naive,14,5,1,16,1,lip,markov,64,6.979
L1_L2_WithPF,matmul_naive,14,5,1,16,1,lip,markov,128,6.960
L1_L2_WithPF,matmul_naive,14,5,1,16,1,lip,markov,256,6.875
L1_L2_WithPF,matmul_naive,14,5,1,16,1,lip,markov,512,6.874
L1_L2_WithPF,matmul_naive,14,5,1,16,1,lip,hybrid,16,6.570
L1_L2_WithPF,matmul_naive,14,5,1,16,1,lip,hybrid,32,6.555
L1_L2_WithPF,matmul_naive,14,5,1,16,1,lip,hybrid,64,6.533
L1_L2_WithPF,matmul_naive,14,5,1,16,1,lip,hybrid,128,6.570
L1_L2_WithPF,matmul_naive,14,5,1,16,1,lip,hybrid,256,6.438
L1_L2_WithPF,matmul_naive,14,5,1,16,1,lip,hybrid,512,6.438
L1_L2_NoPF,matmul_naive,14,5,1,16,2,mip,none,0,11.280
L1_L2_WithPF,matmul_naive,14,5,1,16,2,mip,plus1,0,13.034
L1_L2_WithPF,matmul_naive,14,5,1,16,2,mip,markov,16,7.026
L1_L2_WithPF,matmul_naive,14,5,1,16,2,mip,markov,32,7.013
L1_L2_WithPF,matmul_naive,14,5,1,16,2,mip,markov,64,7.009
L1_L2_WithPF,matmul_naive,14,5,1,16,2,mip,markov,128,6.980
L1_L2_WithPF,matmul_naive,14,5,1,16,2,mip,markov,256,6.945
L1_L2_WithPF,matmul_naive,14,5,1,16,2,mip,markov,512,6.937
L1_L2_WithPF,matmul_naive,14,5,1,16,2,mip,hybrid,16,6.984
L1_L2_WithPF,matmul_naive,14,5,1,16,2,mip,hybrid,32,6.996
L1_L2_WithPF,matmul_naive,14,5,1,16,2,mip,hybrid,64,6.987
L1_L2_WithPF,matmul_naive,14,5,1,16,2,mip,hybrid,128,6.986
L1_L2_WithPF,matmul_naive,14,5,1,16,2,mip,hybrid,256,6.791
L1_L2_WithPF,matmul_naive,14,5,1,16,2,mip,hybrid,512,6.789
L1_L2_NoPF,matmul_naive,14,5,1,16,2,lip,none,0,11.280
L1_L2_WithPF,matmul_naive,14,5,1,16,2,lip,plus1,0,13.034
L1_L2_WithPF,matmul_naive,14,5,1,16,2,lip,markov,16,7.026
L1_L2_WithPF,matmul_naive,14,5,1,16,2,lip,markov,32,7.013
L1_L2_WithPF,matmul_naive,14,5,1,16,2,lip,markov,64,7.009
L1_L2_WithPF,matmul_naive,14,5,1,16,2,lip,markov,128,6.980
L1_L2_WithPF,matmul_naive,14,5,1,16,2,lip,markov,256,6.945
L1_L2_WithPF,matmul_naive,14,5,1,16,2,lip,markov,512,6.937
L1_L2_WithPF,matmul_naive,14,5,1,16,2,lip,hybrid,16,6.984
L1_L2_WithPF,matmul_naive,14,5,1,16,2,lip,hybrid,32,6.996
L1_L2_WithPF,matmul_naive,14,5,1,16,2,lip,hybrid,64,6.987
L1_L2_WithPF,matmul_naive,14,5,1,16,2,lip,hybrid,128,6.986
L1_L2_WithPF,matmul_naive,14,5,1,16,2,lip,hybrid,256,6.791
L1_L2_WithPF,matmul_naive,14,5,1,16,2,lip,hybrid,512,6.789
L1_L2_NoPF,matmul_naive,14,5,1,16,3,mip,none,0,9.901
L1_L2_WithPF,matmul_naive,14,5,1,16,3,mip,plus1,0,10.966
L1_L2_WithPF,matmul_naive,14,5,1,16,3,mip,markov,16,7.302
L1_L2_WithPF,matmul_naive,14,5,1,16,3,mip,markov,32,7.308
L1_L2_WithPF,matmul_naive,14,5,1,16,3,mip,markov,64,7.295
L1_L2_WithPF,matmul_naive,14,5,1,16,3,mip,markov,128,7.265
L1_L2_WithPF,matmul_naive,14,5,1,16,3,mip,markov,256,7.183
L1_L2_WithPF,matmul_naive,14,5,1,16,3,mip,markov,512,7.171
L1_L2_WithPF,matmul_naive,14,5,1,16,3,mip,hybrid,16,7.210
L1_L2_WithPF,matmul_naive,14,5,1,16,3,mip,hybrid,32,7.207
L1_L2_WithPF,matmul_naive,14,5,1,16,3,mip,hybrid,64,7.208
L1_L2_WithPF,matmul_naive,14,5,1,16,3,mip,hybrid,128,7.214
L1_L2_WithPF,matmul_naive,14,5,1,16,3,mip,hybrid,256,7.056
L1_L2_WithPF,matmul_naive,14,5,1,16,3,mip,hybrid,512,7.071
L1_L2_NoPF,matmul_naive,14,5,1,16,3,lip,none,0,9.901
L1_L2_WithPF,matmul_naive,14,5,1,16,3,lip,plus1,0,10.966
L1_L2_WithPF,matmul_naive,14,5,1,16,3,lip,markov,16,7.302
L1_L2_WithPF,matmul_naive,14,5,1,16,3,lip,markov,32,7.308
L1_L2_WithPF,matmul_naive,14,5,1,16,3,lip,markov,64,7.295
L1_L2_WithPF,matmul_naive,14,5,1,16,3,lip,markov,128,7.265
L1_L2_WithPF,matmul_naive,14,5,1,16,3,lip,markov,256,7.183
L1_L2_WithPF,matmul_naive,14,5,1,16,3,lip,markov,512,7.171
L1_L2_WithPF,matmul_naive,14,5,1,16,3,lip,hybrid,16,7.210
L1_L2_WithPF,matmul_naive,14,5,1,16,3,lip,hybrid,32,7.207
L1_L2_WithPF,matmul_naive,14,5,1,16,3,lip,hybrid,64,7.208
L1_L2_WithPF,matmul_naive,14,5,1,16,3,lip,hybrid,128,7.214
L1_L2_WithPF,matmul_naive,14,5,1,16,3,lip,hybrid,256,7.056
L1_L2_WithPF,matmul_naive,14,5,1,16,3,lip,hybrid,512,7.071
L1_L2_NoPF,matmul_naive,14,5,1,17,1,mip,none,0,5.787
L1_L2_WithPF,matmul_naive,14,5,1,17,1,mip,plus1,0,5.491
L1_L2_WithPF,matmul_naive,14,5,1,17,1,mip,markov,16,5.787
L1_L2_WithPF,matmul_naive,14,5,1,17,1,mip,markov,32,5.787
L1_L2_WithPF,matmul_naive,14,5,1,17,1,mip,markov,64,5.787
L1_L2_WithPF,matmul_naive,14,5,1,17,1,mip,markov,128,5.787
L1_L2_WithPF,matmul_naive,14,5,1,17,1,mip,markov,256,5.787
L1_L2_WithPF,matmul_naive,14,5,1,17,1,mip,markov,512,5.787
L1_L2_WithPF,matmul_naive,14,5,1,17,1,mip,hybrid,16,5.491
L1_L2_WithPF,matmul_naive,14,5,1,17,1,mip,hybrid,32,5.491
L1_L2_WithPF,matmul_naive,14,5,1,17,1,mip,hybrid,64,5.491
L1_L2_WithPF,matmul_naive,14,5,1,17,1,mip,hybrid,128,5.491
L1_L2_WithPF,matmul_naive,14,5,1,17,1,mip,hybrid,256,5.491
L1_L2_WithPF,matmul_naive,14,5,1,17,1,mip,hybrid,512,5.491
L1_L2_NoPF,matmul_naive,14,5,1,17,1,lip,none,0,5.787
L1_L2_WithPF,matmul_naive,14,5,1,17,1,lip,plus1,0,5.491
L1_L2_WithPF,matmul_naive,14,5,1,17,1,lip,markov,16,5.787
L1_L2_WithPF,matmul_naive,14,5,1,17,1,lip,markov,32,5.787
L1_L2_WithPF,matmul_naive,14,5,1,17,1,lip,markov,64,5.787
L1_L2_WithPF,matmul_naive,14,5,1,17,1,lip,markov,128,5.787
L1_L2_WithPF,matmul_naive,14,5,1,17,1,lip,markov,256,5.787
L1_L2_WithPF,matmul_naive,14,5,1,17,1,lip,markov,512,5.787
L1_L2_WithPF,matmul_naive,14,5,1,17,1,lip,hybrid,16,5.491
L1_L2_WithPF,matmul_naive,14,5,1,17,1,lip,hybrid,32,5.491
L1_L2_WithPF,matmul_naive,14,5,1,17,1,lip,hybrid,64,5.491
L1_L2_WithPF,matmul_naive,14,5,1,17,1,lip,hybrid,128,5.491
L1_L2_WithPF,matmul_naive,14,5,1,17,1,lip,hybrid,256,5.491
L1_L2_WithPF,matmul_naive,14,5,1,17,1,lip,hybrid,512,5.491
L1_L2_NoPF,matmul_naive,14,5,1,17,2,mip,none,0,6.056
L1_L2_WithPF,matmul_naive,14,5,1,17,2,mip,plus1,0,5.762
L1_L2_WithPF,matmul_naive,14,5,1,17,2,mip,markov,16,6.056
L1_L2_WithPF,matmul_naive,14,5,1,17,2,mip,markov,32,6.056
L1_L2_WithPF,matmul_naive,14,5,1,17,2,mip,markov,64,6.056
L1_L2_WithPF,matmul_naive,14,5,1,17,2,mip,markov,128,6.056
L1_L2_WithPF,matmul_naive,14,5,1,17,2,mip,markov,256,6.055
L1_L2_WithPF,matmul_naive,14,5,1,17,2,mip,markov,512,6.055
L1_L2_WithPF,matmul_naive,14,5,1,17,2,mip,hybrid,16,5.762
L1_L2_WithPF,matmul_naive,14,5,1,17,2,mip,hybrid,32,5.762
L1_L2_WithPF,matmul_naive,14,5,1,17,2,mip,hybrid,64,5.762
L1_L2_WithPF,matmul_naive,14,5,1,17,2,mip,hybrid,128,5.761
L1_L2_WithPF,matmul_naive,14,5,1,17,2,mip,hybrid,256,5.760
L1_L2_WithPF,matmul_naive,14,5,1,17,2,mip,hybrid,512,5.760
L1_L2_NoPF,matmul_naive,14,5,1,17,2,lip,none,0,6.056
L1_L2_WithPF,matmul_naive,14,5,1,17,2,lip,plus1,0,5.762
L1_L2_WithPF,matmul_naive,14,5,1,17,2,lip,markov,16,6.056
L1_L2_WithPF,matmul_naive,14,5,1,17,2,lip,markov,32,6.056
L1_L2_WithPF,matmul_naive,14,5,1,17,2,lip,markov,64,6.056
L1_L2_WithPF,matmul_naive,14,5,1,17,2,lip,markov,128,6.056
L1_L2_WithPF,matmul_naive,14,5,1,17,2,lip,markov,256,6.055
L1_L2_WithPF,matmul_naive,14,5,1,17,2,lip,markov,512,6.055
L1_L2_WithPF,matmul_naive,14,5,1,17,2,lip,hybrid,16,5.762
L1_L2_WithPF,matmul_naive,14,5,1,17,2,lip,hybrid,32,5.762
L1_L2_WithPF,matmul_naive,14,5,1,17,2,lip,hybrid,64,5.762
L1_L2_WithPF,matmul_naive,14,5,1,17,2,lip,hybrid,128,5.761
L1_L2_WithPF,matmul_naive,14,5,1,17,2,lip,hybrid,256,5.760
L1_L2_WithPF,matmul_naive,14,5,1,17,2,lip,hybrid,512,5.760
L1_L2_NoPF,matmul_naive,14,5,1,17,3,mip,none,0,6.324
L1_L2_WithPF,matmul_naive,14,5,1,17,3,mip,plus1,0,6.030
L1_L2_WithPF,matmul_naive,14,5,1,17,3,mip,markov,16,6.324
L1_L2_WithPF,matmul_naive,14,5,1,17,3,mip,markov,32,6.324
L1_L2_WithPF,matmul_naive,14,5,1,17,3,mip,markov,64,6.324
L1_L2_WithPF,matmul_naive,14,5,1,17,3,mip,markov,128,6.324
L1_L2_WithPF,matmul_naive,14,5,1,17,3,mip,markov,256,6.323
L1_L2_WithPF,matmul_naive,14,5,1,17,3,mip,markov,512,6.323
L1_L2_WithPF,matmul_naive,14,5,1,17,3,mip,hybrid,16,6.030
L1_L2_WithPF,matmul_naive,14,5,1,17,3,mip,hybrid,32,6.030
L1_L2_WithPF,matmul_naive,14,5,1,17,3,mip,hybrid,64,6.030
L1_L2_WithPF,matmul_naive,14,5,1,17,3,mip,hybrid,128,6.030
L1_L2_WithPF,matmul_naive,14,5,1,17,3,mip,hybrid,256,6.028
L1_L2_WithPF,matmul_naive,14,5,1,17,3,mip,hybrid,512,6.028
L1_L2_NoPF,matmul_naive,14,5,1,17,3,lip,none,0,6.324
L1_L2_WithPF,matmul_naive,14,5,1,17,3,lip,plus1,0,6.030
L1_L2_WithPF,matmul_naive,14,5,1,17,3,lip,markov,16,6.324
L1_L2_WithPF,matmul_naive,14,5,1,17,3,lip,markov,32,6.324
L1_L2_WithPF,matmul_naive,14,5,1,17,3,lip,markov,64,6.324
L1_L2_WithPF,matmul_naive,14,5,1,17,3,lip,markov,128,6.324
L1_L2_WithPF,matmul_naive,14,5,1,17,3,lip,markov,256,6.323
L1_L2_WithPF,matmul_naive,14,5,1,17,3,lip,markov,512,6.323
L1_L2_WithPF,matmul_naive,14,5,1,17,3,lip,hybrid,16,6.030
L1_L2_WithPF,matmul_naive,14,5,1,17,3,lip,hybrid,32,6.030
L1_L2_WithPF,matmul_naive,14,5,1,17,3,lip,hybrid,64,6.030
L1_L2_WithPF,matmul_naive,14,5,1,17,3,lip,hybrid,128,6.030
L1_L2_WithPF,matmul_naive,14,5,1,17,3,lip,hybrid,256,6.028
L1_L2_WithPF,matmul_naive,14,5,1,17,3,lip,hybrid,512,6.028
L1_L2_NoPF,matmul_naive,14,5,2,16,2,mip,none,0,11.002
L1_L2_WithPF,matmul_naive,14,5,2,16,2,mip,plus1,0,12.921
L1_L2_WithPF,matmul_naive,14,5,2,16,2,mip,markov,16,7.186
L1_L2_WithPF,matmul_naive,14,5,2,16,2,mip,markov,32,7.162
L1_L2_WithPF,matmul_naive,14,5,2,16,2,mip,markov,64,7.155
L1_L2_WithPF,matmul_naive,14,5,2,16,2,mip,markov,128,7.153
L1_L2_WithPF,matmul_naive,14,5,2,16,2,mip,markov,256,7.122
L1_L2_WithPF,matmul_naive,14,5,2,16,2,mip,markov,512,7.126
L1_L2_WithPF,matmul_naive,14,5,2,16,2,mip,hybrid,16,7.471
L1_L2_WithPF,matmul_naive,14,5,2,16,2,mip,hybrid,32,7.153
L1_L2_WithPF,matmul_naive,14,5,2,16,2,mip,hybrid,64,7.159
L1_L2_WithPF,matmul_naive,14,5,2,16,2,mip,hybrid,128,7.175
L1_L2_WithPF,matmul_naive,14,5,2,16,2,mip,hybrid,256,6.974
L1_L2_WithPF,matmul_naive,14,5,2,16,2,mip,hybrid,512,6.973
L1_L2_NoPF,matmul_naive,14,5,2,16,2,lip,none,0,11.002
L1_L2_WithPF,matmul_naive,14,5,2,16,2,lip,plus1,0,12.921
L1_L2_WithPF,matmul_naive,14,5,2,16,2,lip,markov,16,7.186
L1_L2_WithPF,matmul_naive,14,5,2,16,2,lip,markov,32,7.162
L1_L2_WithPF,matmul_naive,14,5,2,16,2,lip,markov,64,7.155
L1_L2_WithPF,matmul_naive,14,5,2,16,2,lip,markov,128,7.153
L1_L2_WithPF,matmul_naive,14,5,2,16,2,lip,markov,256,7.122
L1_L2_WithPF,matmul_naive,14,5,2,16,2,lip,markov,512,7.126
L1_L2_WithPF,matmul_naive,14,5,2,16,2,lip,hybrid,16,7.471
L1_L2_WithPF,matmul_naive,14,5,2,16,2,lip,hybrid,32,7.153
L1_L2_WithPF,matmul_naive,14,5,2,16,2,lip,hybrid,64,7.159
L1_L2_WithPF,matmul_naive,14,5,2,16,2,lip,hybrid,128,7.175
L1_L2_WithPF,matmul_naive,14,5,2,16,2,lip,hybrid,256,6.974
L1_L2_WithPF,matmul_naive,14,5,2,16,2,lip,hybrid,512,6.973
L1_L2_NoPF,matmul_naive,14,5,2,16,3,mip,none,0,9.858
L1_L2_WithPF,matmul_naive,14,5,2,16,3,mip,plus1,0,11.057
L1_L2_WithPF,matmul_naive,14,5,2,16,3,mip,markov,16,7.463
L1_L2_WithPF,matmul_naive,14,5,2,16,3,mip,markov,32,7.488
L1_L2_WithPF,matmul_naive,14,5,2,16,3,mip,markov,64,7.480
L1_L2_WithPF,matmul_naive,14,5,2,16,3,mip,markov,128,7.438
L1_L2_WithPF,matmul_naive,14,5,2,16,3,mip,markov,256,7.357
L1_L2_WithPF,matmul_naive,14,5,2,16,3,mip,markov,512,7.353
L1_L2_WithPF,matmul_naive,14,5,2,16,3,mip,hybrid,16,7.388
L1_L2_WithPF,matmul_naive,14,5,2,16,3,mip,hybrid,32,7.409
L1_L2_WithPF,matmul_naive,14,5,2,16,3,mip,hybrid,64,7.410
L1_L2_WithPF,matmul_naive,14,5,2,16,3,mip,hybrid,128,7.377
L1_L2_WithPF,matmul_naive,14,5,2,16,3,mip,hybrid,256,7.238
L1_L2_WithPF,matmul_naive,14,5,2,16,3,mip,hybrid,512,7.261
L1_L2_NoPF,matmul_naive,14,5,2,16,3,lip,none,0,9.858
L1_L2_WithPF,matmul_naive,14,5,2,16,3,lip,plus1,0,11.057
L1_L2_WithPF,matmul_naive,14,5,2,16,3,lip,markov,16,7.463
L1_L2_WithPF,matmul_naive,14,5,2,16,3,lip,markov,32,7.488
L1_L2_WithPF,matmul_naive,14,5,2,16,3,lip,markov,64,7.480
L1_L2_WithPF,matmul_naive,14,5,2,16,3,lip,markov,128,7.438
L1_L2_WithPF,matmul_naive,14,5,2,16,3,lip,markov,256,7.357
L1_L2_WithPF,matmul_naive,14,5,2,16,3,lip,markov,512,7.353
L1_L2_WithPF,matmul_naive,14,5,2,16,3,lip,hybrid,16,7.388
L1_L2_WithPF,matmul_naive,14,5,2,16,3,lip,hybrid,32,7.409
L1_L2_WithPF,matmul_naive,14,5,2,16,3,lip,hybrid,64,7.410
L1_L2_WithPF,matmul_naive,14,5,2,16,3,lip,hybrid,128,7.377
L1_L2_WithPF,matmul_naive,14,5,2,16,3,lip,hybrid,256,7.238
L1_L2_WithPF,matmul_naive,14,5,2,16,3,lip,hybrid,512,7.261
L1_L2_NoPF,matmul_naive,14,5,2,17,2,mip,none,0,6.251
L1_L2_WithPF,matmul_naive,14,5,2,17,2,mip,plus1,0,5.956
L1_L2_WithPF,matmul_naive,14,5,2,17,2,mip,markov,16,6.251
L1_L2_WithPF,matmul_naive,14,5,2,17,2,mip,markov,32,6.251
L1_L2_WithPF,matmul_naive,14,5,2,17,2,mip,markov,64,6.251
L1_L2_WithPF,matmul_naive,14,5,2,17,2,mip,markov,128,6.251
L1_L2_WithPF,matmul_naive,14,5,2,17,2,mip,markov,256,6.251
L1_L2_WithPF,matmul_naive,14,5,2,17,2,mip,markov,512,6.251
L1_L2_WithPF,matmul_naive,14,5,2,17,2,mip,hybrid,16,5.956
L1_L2_WithPF,matmul_naive,14,5,2,17,2,mip,hybrid,32,5.956
L1_L2_WithPF,matmul_naive,14,5,2,17,2,mip,hybrid,64,5.956
L1_L2_WithPF,matmul_naive,14,5,2,17,2,mip,hybrid,128,5.956
L1_L2_WithPF,matmul_naive,14,5,2,17,2,mip,hybrid,256,5.956
L1_L2_WithPF,matmul_naive,14,5,2,17,2,mip,hybrid,512,5.956
L1_L2_NoPF,matmul_naive,14,5,2,17,2,lip,none,0,6.251
L1_L2_WithPF,matmul_naive,14,5,2,17,2,lip,plus1,0,5.956
L1_L2_WithPF,matmul_naive,14,5,2,17,2,lip,markov,16,6.251
L1_L2_WithPF,matmul_naive,14,5,2,17,2,lip,markov,32,6.251
L1_L2_WithPF,matmul_naive,14,5,2,17,2,lip,markov,64,6.251
L1_L2_WithPF,matmul_naive,14,5,2,17,2,lip,markov,128,6.251
L1_L2_WithPF,matmul_naive,14,5,2,17,2,lip,markov,256,6.251
L1_L2_WithPF,matmul_naive,14,5,2,17,2,lip,markov,512,6.251
L1_L2_WithPF,matmul_naive,14,5,2,17,2,lip,hybrid,16,5.956
L1_L2_WithPF,matmul_naive,14,5,2,17,2,lip,hybrid,32,5.956
L1_L2_WithPF,matmul_naive,14,5,2,17,2,lip,hybrid,64,5.956
L1_L2_WithPF,matmul_naive,14,5,2,17,2,lip,hybrid,128,5.956
L1_L2_WithPF,matmul_naive,14,5,2,17,2,lip,hybrid,256,5.956
L1_L2_WithPF,matmul_naive,14,5,2,17,2,lip,hybrid,512,5.956
L1_L2_NoPF,matmul_naive,14,5,2,17,3,mip,none,0,6.518
L1_L2_WithPF,matmul_naive,14,5,2,17,3,mip,plus1,0,6.223
L1_L2_WithPF,matmul_naive,14,5,2,17,3,mip,markov,16,6.518
L1_L2_WithPF,matmul_naive,14,5,2,17,3,mip,markov,32,6.518
L1_L2_WithPF,matmul_naive,14,5,2,17,3,mip,markov,64,6.518
L1_L2_WithPF,matmul_naive,14,5,2,17,3,mip,markov,128,6.518
L1_L2_WithPF,matmul_naive,14,5,2,17,3,mip,markov,256,6.518
L1_L2_WithPF,matmul_naive,14,5,2,17,3,mip,markov,512,6.518
L1_L2_WithPF,matmul_naive,14,5,2,17,3,mip,hybrid,16,6.223
L1_L2_WithPF,matmul_naive,14,5,2,17,3,mip,hybrid,32,6.223
L1_L2_WithPF,matmul_naive,14,5,2,17,3,mip,hybrid,64,6.223
L1_L2_WithPF,matmul_naive,14,5,2,17,3,mip,hybrid,128,6.223
L1_L2_WithPF,matmul_naive,14,5,2,17,3,mip,hybrid,256,6.224
L1_L2_WithPF,matmul_naive,14,5,2,17,3,mip,hybrid,512,6.224
L1_L2_NoPF,matmul_naive,14,5,2,17,3,lip,none,0,6.518
L1_L2_WithPF,matmul_naive,14,5,2,17,3,lip,plus1,0,6.223
L1_L2_WithPF,matmul_naive,14,5,2,17,3,lip,markov,16,6.518
L1_L2_WithPF,matmul_naive,14,5,2,17,3,lip,markov,32,6.518
L1_L2_WithPF,matmul_naive,14,5,2,17,3,lip,markov,64,6.518
L1_L2_WithPF,matmul_naive,14,5,2,17,3,lip,markov,128,6.518
L1_L2_WithPF,matmul_naive,14,5,2,17,3,lip,markov,256,6.518
L1_L2_WithPF,matmul_naive,14,5,2,17,3,lip,markov,512,6.518
L1_L2_WithPF,matmul_naive,14,5,2,17,3,lip,hybrid,16,6.223
L1_L2_WithPF,matmul_naive,14,5,2,17,3,lip,hybrid,32,6.223
L1_L2_WithPF,matmul_naive,14,5,2,17,3,lip,hybrid,64,6.223
L1_L2_WithPF,matmul_naive,14,5,2,17,3,lip,hybrid,128,6.223
L1_L2_WithPF,matmul_naive,14,5,2,17,3,lip,hybrid,256,6.224
L1_L2_WithPF,matmul_naive,14,5,2,17,3,lip,hybrid,512,6.224
L1_L2_NoPF,matmul_naive,14,5,3,16,3,mip,none,0,9.875
L1_L2_WithPF,matmul_naive,14,5,3,16,3,mip,plus1,0,11.240
L1_L2_WithPF,matmul_naive,14,5,3,16,3,mip,markov,16,7.631
L1_L2_WithPF,matmul_naive,14,5,3,16,3,mip,markov,32,7.674
L1_L2_WithPF,matmul_naive,14,5,3,16,3,mip,markov,64,7.670
L1_L2_WithPF,matmul_naive,14,5,3,16,3,mip,markov,128,7.614
L1_L2_WithPF,matmul_naive,14,5,3,16,3,mip,markov,256,7.538
L1_L2_WithPF,matmul_naive,14,5,3,16,3,mip,markov,512,7.530
L1_L2_WithPF,matmul_naive,14,5,3,16,3,mip,hybrid,16,7.584
L1_L2_WithPF,matmul_naive,14,5,3,16,3,mip,hybrid,32,7.589
L1_L2_WithPF,matmul_naive,14,5,3,16,3,mip,hybrid,64,7.590
